task_id,class_id,box_id,pattern_id,start_time_s,delivery_offset_s,delivery_time_s,deadline_s
P008447-1,C016,B028,P008447,5154.0,1513.3647604288242,6667.364760428824,inf
P000038-1,C013,B029,P000038,9048.0,1349.111829747456,10397.111829747457,inf
P002760-1,C013,B030,P002760,9045.0,1228.0940707315583,10273.094070731559,inf
P008447-1,C014,B031,P008447,5154.0,1513.3647604288242,6667.364760428824,inf
P008526-1,C017,B032,P008526,2822.0,1387.5620324839206,4209.56203248392,7200.0
P001075-1,C020,B033,P001075,4053.0,1343.6263671531592,5396.62636715316,7200.0
P008526-1,C021,B034,P008526,2822.0,1387.5620324839206,4209.56203248392,inf
P008526-1,C021,B035,P008526,2822.0,1387.5620324839206,4209.56203248392,inf
P008512-1,C018,B036,P008512,8940.0,1255.5620324839206,10195.56203248392,inf
P000049-1,C019,B037,P000049,8615.0,1313.6263671531592,9928.62636715316,inf
P001695-1,C022,B038,P001695,5117.0,1130.635719000899,6247.6357190008985,10800.0
P002793-1,C025,B039,P002793,9620.0,982.268838872594,10602.268838872595,10800.0
P000058-1,C026,B040,P000058,7328.0,1070.635719000899,8398.635719000898,inf
P000058-2,C026,B041,P000058,8172.0,1070.635719000899,9242.635719000898,inf
P008559-1,C023,B042,P008559,7635.0,1044.6573203179064,8679.657320317907,inf
P000060-1,C024,B043,P000060,6979.0,1070.635719000899,8049.6357190008985,inf
P000076-1,C027,B044,P000076,0.0,935.070825063312,935.070825063312,3600.0
P003513-1,C030,B045,P003513,1809.0,1463.0274345246653,3272.0274345246653,3600.0
P000069-1,C031,B046,P000069,0.0,875.0708250633121,875.0708250633121,inf
P000076-1,C031,B047,P000076,0.0,935.070825063312,935.070825063312,inf
P002816-1,C028,B048,P002816,5795.0,822.0536764894517,6617.053676489451,inf
P008600-1,C029,B049,P008600,9186.0,879.0766497153633,10065.076649715364,inf
P008672-1,C032,B050,P008672,0.0,1347.7006332510348,1347.7006332510348,3600.0
P008672-1,C035,B051,P008672,0.0,1347.7006332510348,1347.7006332510348,3600.0
P008672-1,C036,B052,P008672,0.0,1347.7006332510348,1347.7006332510348,inf
P008672-1,C033,B053,P008672,0.0,1347.7006332510348,1347.7006332510348,inf
P008672-1,C034,B054,P008672,0.0,1347.7006332510348,1347.7006332510348,inf
P001695-1,C037,B055,P001695,5117.0,1690.2341643754198,6807.23416437542,7200.0
P002845-1,C040,B056,P002845,5515.0,1173.1709759127682,6688.170975912768,7200.0
P002848-1,C041,B057,P002848,3675.0,1233.1709759127682,4908.170975912768,inf
P001695-1,C038,B058,P001695,5117.0,1690.2341643754198,6807.23416437542,inf
P002848-1,C039,B059,P002848,3675.0,1233.1709759127682,4908.170975912768,inf
P002865-1,C042,B060,P002865,7473.0,1031.9793683074286,8504.979368307428,10800.0
P002865-1,C044,B061,P002865,7473.0,1031.9793683074286,8504.979368307428,10800.0
P002862-1,C043,B062,P002862,8179.0,971.9793683074286,9150.979368307428,inf
P000112-1,C045,B063,P000112,2399.0,1104.4629012533037,3503.4629012533037,3600.0
P000112-1,C047,B064,P000112,2399.0,1104.4629012533037,3503.4629012533037,3600.0
P008712-1,C046,B065,P008712,5809.0,1029.7551021712627,6838.7551021712625,inf
P000117-1,C048,B066,P000117,9051.0,833.9542734339071,9884.954273433907,10800.0
P000116-1,C050,B067,P000116,9808.0,893.9542734339071,10701.954273433907,10800.0
P000116-1,C049,B068,P000116,9808.0,893.9542734339071,10701.954273433907,inf
P002664-1,C051,B069,P002664,0.0,1335.137341417552,1335.137341417552,3600.0
P004315-1,C053,B070,P004315,0.0,1467.5892533909664,1467.5892533909664,3600.0
P000121-1,C052,B071,P000121,3814.0,1275.137341417552,5089.137341417552,inf
P002664-1,C054,B072,P002664,0.0,1869.971837092979,1869.971837092979,3600.0
P002664-1,C056,B073,P002664,0.0,1869.971837092979,1869.971837092979,3600.0
P002890-1,C055,B074,P002890,3960.0,942.7333575756628,4902.733357575663,inf
P016757-1,C057,B075,P016757,0.0,2132.4165398265413,2132.4165398265413,3600.0
P002898-1,C059,B076,P002898,0.0,1181.8553923434088,1181.8553923434088,3600.0
P002898-1,C058,B077,P002898,0.0,1181.8553923434088,1181.8553923434088,inf
P000142-1,C060,B078,P000142,5865.0,1258.54492348841,7123.54492348841,7200.0
P000142-1,C062,B079,P000142,5865.0,1258.54492348841,7123.54492348841,10800.0
P000139-1,C061,B080,P000139,10215.0,1198.54492348841,11413.54492348841,inf
